x0,x1,pre
-1.134205638,0.881655503,0.32049558
-0.501625026,0.260120072,0.307864
1.338890374,-1.478718927,0.26112148
-0.727116359,-1.106179808,0.22497244
-1.543359582,0.503907504,0.28542
-1.655367175,1.552676106,0.36143923
-1.495552906,-1.313058444,0.19619523
0.564876177,-1.40879463,0.24750584
0.181656025,0.829281524,0.38854316
-0.973898349,-1.635327491,0.19228968
-0.436476056,0.954392692,0.37516564
-0.310763851,0.838491049,0.3655645
1.273071054,1.509448121,0.47715884
1.129661843,0.753393388,0.4237476
-0.940793188,-0.645447347,0.23238471
-0.67790081,0.518639371,0.324688
-0.659328235,-1.222515496,0.21551813
0.605906046,-0.727720911,0.28464186
-1.349991273,-1.690657317,0.18947126
1.202209634,-0.672985119,0.31455773
-0.440999961,-1.242890466,0.22714226
0.70413246,-0.651040485,0.28986168
0.720217194,-0.475904016,0.3089283
-1.403154936,0.354987948,0.2812668
-1.231097919,1.675599284,0.3935424
1.084210961,1.580589338,0.47181818
0.505525325,1.675313503,0.4665116
1.058204363,0.595681543,0.41401786
-0.008988866,-1.206836291,0.23063561
0.408202462,-1.667663152,0.22050366
1.281854051,1.29672914,0.4679888
-0.497995307,1.648708983,0.4130859
1.545547375,-1.208893368,0.2853263
1.72544536,-0.812909571,0.32037702
0.953027642,-0.970732064,0.28465036
1.339889405,0.352824114,0.4020923
0.539514439,1.432735851,0.43792996
-1.510788441,1.359340761,0.3477944
0.992417482,1.158047877,0.45109144
-0.315377546,-0.481484427,0.25696436
-1.073027821,-0.450407862,0.24276489
-0.166634538,1.294930985,0.40978888
-0.367285078,-1.49146781,0.21606566
0.145408805,0.309899823,0.33486307
-1.52748338,-1.632728638,0.18404269
-0.537862746,-0.766965231,0.23443297
-0.937570716,0.338229803,0.2889406
-0.363622304,-0.098560086,0.28718632
1.351192177,-0.41828987,0.33447525
1.326588402,0.737952251,0.4280585
0.720505915,-1.261208698,0.25758204
-1.204348078,1.396090807,0.3669237
-1.311091588,-0.976691423,0.21659829
-1.459354319,-0.298068963,0.2366483
0.555878821,-1.242853619,0.25307712
0.338343599,-0.454354514,0.29394993
1.640443933,-0.710228175,0.3252384
-1.352711193,-1.295906882,0.20024326
-1.045925805,0.897458535,0.34235942
-0.438004796,1.057473077,0.37204328
0.061846635,-0.262559705,0.29175684
0.631065655,-0.502455584,0.3029315
0.908934509,-0.194055189,0.3328873
-0.141055813,-0.217267769,0.29022056
-0.023756723,0.999125331,0.39098716
0.666993225,-0.383949362,0.30542177
1.405746908,0.339247904,0.39656836
-0.953140243,0.641151501,0.31831086
-0.241611658,-0.822811543,0.25010285
-0.188167263,-0.329207979,0.2869423
1.071617446,0.607975949,0.412953
0.557836158,-1.289987643,0.2422567
0.39106648,-0.633674747,0.2771933
-0.234261053,0.724829528,0.34829417
-0.984957843,1.677894418,0.39035696
1.650683759,-1.04926479,0.30438903
0.212851327,-0.410322604,0.2894169
-0.1171885,0.926256871,0.37367937
0.750212902,-1.157787453,0.25403562
-1.489299608,-1.460064583,0.19324292
1.216260382,0.488896272,0.39565828
1.325770741,0.285742635,0.37957218
0.727330466,1.067550375,0.4282416
-0.317152273,1.396072534,0.4027278
-0.011777308,0.279328739,0.33109027
-0.714208031,1.613585463,0.40545452
-0.96107934,-1.535329785,0.19624718
0.280889159,0.638930581,0.37132436
0.458914227,0.021175427,0.33665255
1.209249663,-1.17471272,0.2755186
1.151965593,0.540638989,0.40713808
1.25004353,-1.118299862,0.2803633
1.242283278,0.045448079,0.3664917
-0.576789773,-0.92535431,0.23282318
-0.719000107,0.954615728,0.35419703
1.035248356,-1.649366208,0.24272671
-0.410585332,0.229149966,0.3050426
-0.730859888,-1.079268641,0.22011845
1.412967311,-1.557902125,0.26215273
-0.204155157,-0.904064408,0.24367471
-1.085172209,0.614431347,0.30305436
0.532684002,0.217075647,0.35108542
0.495637656,0.496057737,0.37793082
0.887359715,-0.400365825,0.31332114
1.513396996,-1.224831794,0.2805658
-0.429257849,1.391523148,0.40899104
0.699229685,1.106630551,0.43106145
-0.992345997,-1.172889794,0.21249181
-0.236306014,1.298869057,0.40269235
0.033340939,0.304366938,0.33573085
1.118068115,-0.492061065,0.32223445
0.00651527,1.383591391,0.4143143
-0.471227817,-0.796649714,0.23710565
-0.903894973,-0.527120509,0.23883997
0.064953019,-1.692317628,0.21932782
0.319093605,-0.85938946,0.26901048
1.701129313,0.511376042,0.4292473
-1.173424707,-0.881043622,0.22199509
0.775091593,-1.409506549,0.25306788
-1.009101758,1.501120573,0.38173252
-0.157233633,-0.952423517,0.24148296
-0.71807887,-0.300235418,0.2554345
-1.617687051,-0.158199118,0.23775116
0.153035198,-1.103010721,0.2486266
-0.776636233,1.697678618,0.40551823
-0.606139406,-1.697696858,0.19601813
-0.94538988,0.08061297,0.27540654
-0.914204335,1.206100701,0.36234832
-0.365228212,-0.438161138,0.2740523
1.732868785,0.366489082,0.42206797
1.560487544,-0.511879582,0.32839054
-1.29758171,0.219002272,0.2702003
0.297021656,-0.473804904,0.2940745
-0.397272975,0.784410953,0.35529754
0.099268704,-1.095644728,0.2373455
-1.477475439,-1.374075222,0.19465241
1.636112108,-0.153045174,0.36769718
-1.050680888,0.46040101,0.3027053
0.614345443,-0.314269217,0.30459538
0.405501176,-1.082563809,0.24922699
0.8040538,-1.667431497,0.23753108
-1.694086043,0.025496518,0.24901763
-0.528448477,-0.599460469,0.25549918
-1.164775592,1.5129422,0.37467512
-1.40165887,1.600703489,0.36813825
-0.358213834,1.38294649,0.40813756
0.130234721,-1.41571511,0.23199181
0.210702331,0.819011121,0.38389826
0.084688385,-0.916768285,0.2568295
1.527087451,1.062862965,0.4682767
-0.231356599,-0.082465303,0.29179767
-0.912703507,-1.06914547,0.22389057
0.902014829,-0.004126935,0.3509382
-1.476185004,-0.613721751,0.2200471
-0.035077297,-0.825869436,0.25360224
-0.214548972,1.023763016,0.38085133
-0.188051544,-1.639231512,0.2083235
0.733690965,-0.608010369,0.3024389
1.420774983,-1.739337898,0.2489695
0.782266652,1.389645699,0.45040628
-1.618546978,-1.677444914,0.18642797
1.025003943,0.579215134,0.40791976
1.610675893,0.910075474,0.45136908
-1.390008834,-0.264764082,0.23567963
0.692728384,-1.606975863,0.23726487
-0.220438278,-0.89825492,0.24014612
0.517163002,-1.061231661,0.26538375
1.689499506,1.458836228,0.4955897
1.728298992,1.634200053,0.499585
-0.404313245,0.18609115,0.32024443
0.333633098,-1.597321956,0.22749044
-0.847318345,-1.143369683,0.21282066
0.169059165,0.092681197,0.32046065
-1.599063191,1.286325116,0.34132263
-0.301396793,0.622752832,0.34632015
-0.809358237,-0.671444922,0.23378249
-1.072088718,0.284344397,0.29682857
0.447332241,-0.415126112,0.31085333
-0.018450746,-0.031102836,0.31932116
-0.386046881,1.274937091,0.39865357
0.378790599,1.186005509,0.41915908
0.735255627,0.482454297,0.377616
1.117629177,-1.142223191,0.27884927
-0.170277194,-1.520337602,0.21659905
-0.318646035,-0.916084288,0.24155156
-0.501077911,-1.046242318,0.22364716
-0.332068281,1.118027389,0.3721385
-1.380419008,-0.637341894,0.22372252
1.405441166,-0.056916554,0.36081007
-1.404560261,-0.756006709,0.2130292
-1.046648707,1.106799742,0.34993273
0.245480755,1.476115699,0.43622923
1.490546439,1.200984928,0.46977013
0.823947931,-0.611677529,0.29361686
-1.529197947,-0.297290235,0.23615107
-1.22304408,1.493192669,0.37296176
-0.11617151,1.139512667,0.3957662
-1.559157997,-0.812892625,0.21388754
0.261116955,-0.69798373,0.27270016
0.47517384,0.051574809,0.33676463
-1.336528402,-0.199576007,0.2444847
0.056074794,-1.67926172,0.2165927
-1.209925052,-0.4254486,0.23782672
-1.085169744,0.840616484,0.32731634
-0.59215426,0.182114079,0.3018646
1.697370284,-0.925568305,0.32074758
-0.041299371,-1.491480219,0.21950477
1.032226324,-1.637903678,0.24680313
-0.043120703,1.232661189,0.40704763
0.552556613,0.893231914,0.40555444
-1.58131383,0.547168877,0.28221357
-0.000547524,1.080378277,0.3914769
1.585661296,1.543569756,0.5045761
-1.600104476,0.032506679,0.25652558
-1.558007699,0.551792862,0.29484305
-0.290721247,-0.379068816,0.2709979
1.665782114,1.695824839,0.491822
-0.76554315,1.289999472,0.37635028
-0.623301238,1.229203815,0.37625134
1.542447412,0.503743038,0.43099475
-0.190283947,-0.240701012,0.28697047
0.342056312,-1.23937637,0.24102834
0.217016425,0.964159323,0.39637902
-0.879534007,-0.462998114,0.24593781
0.354026736,1.3278606,0.4328063
-1.265085684,-0.672185361,0.22564262
-1.442630025,0.267282518,0.2738166
-0.608346643,0.513281266,0.32608864
-1.570739709,-0.740024184,0.2202612
-1.453249372,-1.052710678,0.20241624
1.474820672,0.723206662,0.4321079
0.248520032,0.158544074,0.32948327
1.711934399,0.327447846,0.41925907
-0.039325217,-1.551805482,0.21811192
1.327952626,0.541958066,0.4123965
-0.22655157,0.566328365,0.34140053
-0.885394869,0.220251018,0.28213626
1.550697869,1.182568835,0.47508833
1.18997074,-1.382184878,0.26218992
-0.446181984,1.209537068,0.37751806
-1.414744729,1.345146408,0.35091054
0.722504345,0.894287986,0.4194296
0.616247515,-0.115880022,0.32507157
-1.593195573,1.208739282,0.3384515
1.355017024,1.361893966,0.47555086
-1.117767499,0.350619134,0.29130596
0.895739505,7.16E-02,0.36420813
-0.209858945,-0.032782068,0.29293337
-0.029758033,1.659685701,0.44410408
0.153062746,0.596686636,0.36795688
-0.42292876,-0.737008779,0.24295834
0.764429153,0.812088432,0.40622744
0.084475283,1.576560217,0.44652373
0.914451251,-1.263691995,0.26544443
1.225705383,-0.091004493,0.36081642
-1.461672638,0.751949409,0.30705088
0.673181813,0.931506087,0.41645998
-0.849340774,-0.117889374,0.26660582
0.162762274,1.342941949,0.42082265
-0.221642835,-1.225463691,0.2220911
0.000552309,0.640694988,0.36554298
0.756477838,1.199408832,0.44672915
0.027657844,1.399619941,0.43127054
1.599581123,-0.193020953,0.36390257
0.828879695,-0.3671143,0.322287
0.984378249,1.59720489,0.47736907
1.461008632,-0.892679462,0.3091274
-1.251542558,-1.317958219,0.19683126
1.189641456,1.431750338,0.45916712
0.90618342,-1.155782156,0.27135593
0.17889336,-0.871401059,0.26212084
0.040791316,-1.531885126,0.21631713
-0.880171489,1.454393888,0.39034382
1.396011333,1.387425187,0.47819254
-0.731689954,0.992162527,0.3499467
1.41385436,-0.285390697,0.35284922
0.569778513,-0.48100538,0.30268145
1.3724929,-0.331019328,0.34017944
-0.893085655,-0.732060049,0.23295599
-1.457580308,-1.146929717,0.20362365
1.419704684,-1.679409622,0.2511929
1.407951574,1.025065788,0.45074767
1.400228387,0.970503138,0.44247383
-0.128173622,1.337687781,0.406359
0.105723586,-1.527882875,0.2224847
-1.003334915,-1.063010889,0.22150572
0.574917683,0.638359377,0.37344077
1.602071715,1.145433785,0.46298707
1.518488461,-0.760632768,0.32341453
-1.021662961,-1.622080372,0.19801566
0.417583045,-0.245360713,0.30118296
-0.00307135,1.014416327,0.39417213
0.815838384,-1.572951824,0.24024746
-0.547617221,-0.47912556,0.25435048
1.281063619,1.404133536,0.47950462
0.254852249,-1.542925198,0.22273488
-0.378822788,1.706384891,0.4320895
-0.80739046,1.401590141,0.38797182
-0.381443756,-1.386774538,0.21392347
1.513332566,1.106065202,0.46194494
-0.238498268,0.456495102,0.34094596
0.150929103,-0.779215729,0.2651376
-1.21537826,1.58361539,0.37959233
1.470298189,-1.614473406,0.25861827
1.249234887,0.596395543,0.4211564
-0.185554519,1.085517936,0.38531125
-1.657023667,0.25752426,0.26182085
1.703106486,-1.079597298,0.3055433
-1.268042615,-1.25471266,0.20569088
1.178392678,1.242806887,0.46787745
0.408661514,1.579571264,0.44823426
-1.2875068,-1.367957122,0.19999051
-0.907726666,-1.462331294,0.20112681
-0.180578087,-0.504413083,0.26067322
1.176953593,-0.961536262,0.28787985
1.35343509,1.331351996,0.4716726
0.368667597,0.873395947,0.39737836
0.181818249,0.116618945,0.33307496
0.76576092,0.450174278,0.38325125
-1.38615923,0.268282433,0.2811029
-0.175148755,0.014142022,0.30540597
-1.567305255,1.100421385,0.32375488
0.280789749,0.088821635,0.32744047
1.2823504,-1.048981642,0.28947672
0.308200503,-0.788566903,0.2711628
0.435710992,1.263986126,0.4366706
-0.193949185,-0.394897903,0.27573574
0.046308274,1.145686841,0.40809765
0.712306978,0.525703971,0.38661203
-0.812625395,0.476934781,0.30106813
1.552088676,-1.541754549,0.26549524
0.297621182,-1.030161791,0.25311908
0.14479738,0.36454105,0.33783007
-0.885873563,-1.463149598,0.20815524
0.88782044,1.592368189,0.47445804
-0.547273538,0.727094928,0.34961414
-1.231508352,0.897199666,0.32196304
1.532110784,-1.129640567,0.29142082
-0.929820433,0.239028177,0.28853258
0.044004594,-0.42574038,0.28619167
1.119348206,0.600773071,0.40072334
0.781090882,-0.169579476,0.33025923
1.568678917,-0.267384961,0.35910776
0.588605186,0.906986082,0.41546896
1.355729375,-1.686439849,0.2514508
-0.04394479,1.256924189,0.40713558
0.038564375,0.25603997,0.336434
-0.370146367,-0.716374671,0.2575452
1.555749379,0.381882048,0.41018513
1.055866411,-1.473028113,0.25645846
0.866773525,0.289789731,0.36977938
-1.474202095,-1.566438107,0.18715231
-1.455415613,1.663457252,0.37781358
0.004898953,0.932123491,0.3772408
1.198989593,1.58224188,0.48987377
0.214512444,-0.952912485,0.25678378
-1.449177909,1.075544454,0.33637124
-1.431660028,-1.163133263,0.20039715
-1.013219219,-0.236000145,0.25211567
-0.592964109,-1.413706938,0.21414155
1.716492061,-0.667054924,0.33351833
0.79286026,1.087381587,0.43655357
1.670699699,-1.662360751,0.26701167
0.164079995,-0.300218305,0.30261517
-1.3421418,1.46143114,0.36441234
-1.64713265,0.113625663,0.2590203
-0.806807612,0.963460501,0.34385362
0.35036636,1.125059122,0.4172425
-0.874105105,-0.297866272,0.25133362
-0.986521601,-1.602103684,0.20342228
0.274067697,-1.25004171,0.24346514
0.421043931,0.916409905,0.39147758
-0.570034006,1.12138701,0.3777273
1.689833121,-1.23185686,0.29071358
-0.01549226,1.618431304,0.43460995
1.490950942,-0.666884916,0.32104668
-1.575242409,0.823352986,0.30361453
0.912864137,-1.341910375,0.26324305
1.291686125,-0.073032406,0.36300582
0.419035769,0.570920665,0.37915847
1.682569512,-0.459489371,0.3462338
-0.775336177,-0.202821814,0.26810688
-0.36164915,-0.243328382,0.27796328
1.529513007,-0.241342262,0.34830257
-1.613088148,-1.070465948,0.20166594
-1.01203285,0.406022149,0.2923787
-0.38320829,0.442288792,0.31990188
1.269160801,1.544294761,0.48914343
0.744478529,1.238335273,0.42378795
-1.137021133,0.975593133,0.33150902
1.434562862,0.771308662,0.4363631
0.179768222,-0.583856772,0.28583634
0.300184778,-0.864657581,0.2719441
-1.722631259,1.643738564,0.36352962
1.364114001,0.011393946,0.362071
-0.738172397,1.539252577,0.40761033
0.779494356,-0.641034858,0.30052635
-0.544207573,-0.154435156,0.2767302
1.088029655,0.825796002,0.43398964
-0.627349487,1.29257245,0.3901184
-0.898745112,-0.250045399,0.25470245
1.15324816,-1.157386581,0.27393708
0.154866182,-1.24743285,0.2389886
-0.257349833,-0.359469994,0.26578584
0.577075722,-1.081283635,0.26047295
-0.008464328,-1.556663149,0.22039355
-0.136353614,-0.797999147,0.25717723
0.71727025,1.570521481,0.46727774
-1.177137772,-0.661790842,0.22536935
-0.725489652,0.725406712,0.32393536
-0.466731876,1.701344724,0.4321232
-0.432587429,0.540643436,0.33367375
1.591379255,0.119079871,0.38135067
-1.31830238,-1.139138282,0.20419475
0.425215362,-0.885794241,0.2622613
-1.408893018,0.928480433,0.31967717
0.800799726,-0.876788382,0.27960193
0.424224948,0.443599248,0.36916617
-0.760445377,1.124802822,0.36591715
-0.065451842,0.290911121,0.33192977
-1.660325782,-0.594501235,0.21669066
-1.027961322,-0.95185364,0.21928771
-0.966093082,-1.071945856,0.21756563
-0.044947016,-1.480720016,0.21894535
-0.912115768,-0.673143707,0.23884399
1.007594247,-1.39012087,0.25420842
-1.175199623,-1.637997624,0.19000567
-1.283883205,-1.237215142,0.20624943
0.226811758,0.612970344,0.37009197
-1.326829452,-1.695358116,0.18511193
0.537534683,1.143335301,0.428281
1.404153014,0.706538515,0.4259168
-1.608390269,1.513737788,0.3577835
-0.463600492,-1.385721546,0.22201177
-1.184430086,0.931281415,0.32655123
0.133951082,-0.944704228,0.24622357
0.19682414,-1.665166964,0.2202267
-1.457909873,1.078323283,0.33132717
0.906474469,-1.111644701,0.26963165
-0.637783582,0.332056439,0.3035872
0.235633325,-1.09359274,0.24303085
-0.684174355,1.112285889,0.3642295
0.902017178,0.6106644,0.40736926
1.411950327,1.26308242,0.47874624
0.357427476,0.021071646,0.32728958
-0.561342354,-1.351990328,0.2075629
0.172272539,-0.291206906,0.3018577
-0.404587838,-0.605366712,0.2527593
-0.912694884,1.630233296,0.40335193
1.51536632,0.359380254,0.41284615
-1.637068515,-1.256461453,0.20045666
-0.154085783,0.772821237,0.36298156
0.176753548,1.206066306,0.4160354
-0.733198064,-0.566159562,0.24664803
-0.957331807,1.379309274,0.373766
0.380598467,0.998885864,0.4064279
-0.121566653,1.034197957,0.38437012
-1.43041007,0.498135732,0.2845636
0.865784341,0.898105226,0.41735566
0.955635663,1.570564621,0.4659004
-1.44882754,-1.37982983,0.19358379
1.142637733,0.998235043,0.44352973
0.818382764,0.991885813,0.4287775
0.481040592,0.586786491,0.37923896
-0.115235727,1.574939313,0.42514136
-1.347912944,0.608112619,0.3057229
0.559448468,0.340124757,0.35926065
0.501890708,-0.892495628,0.2654929
1.09900541,-0.156163867,0.3461409
-1.193987888,0.490899291,0.29618502
-0.587268973,0.855942289,0.3496485
-0.659611684,-0.569098873,0.2499815
1.038158905,1.203353548,0.45868683
0.663689553,-1.573798677,0.23831713
1.419498494,-0.354412421,0.34952623
-1.017450686,0.039648734,0.27593789
1.542495695,0.740870815,0.43803707
0.404470809,1.542494364,0.46459314
1.189935053,0.284035203,0.38416314
0.402581221,1.491123304,0.4502202
1.623908792,-0.734398825,0.32223207
-0.090786608,-0.875541189,0.24669734
1.727074307,-1.001977462,0.29965025
0.959819547,-0.03110063,0.3559195
-1.30914265,1.170388099,0.3343935
1.578527172,-0.741258131,0.31591582
1.464744925,-0.544165481,0.34060606
0.356078245,1.398922146,0.43952957
0.432181886,1.318387816,0.43138433
-0.614360377,-1.1321541,0.228508
-1.439268331,0.996259729,0.3189193
-0.052251125,-0.458720555,0.2721113
-0.637552647,0.840827731,0.34897488
1.505512941,-0.744304247,0.32985395
-1.126347671,0.583573463,0.30777708
-0.110140125,1.40097284,0.41411892
0.348259986,-1.271399761,0.23558562
1.082739964,-0.134601437,0.3477539
0.596077424,-1.175393399,0.24806507
-0.227344147,0.709174227,0.35341135
-1.50362335,-1.410785146,0.1977609
-1.029323338,0.905026482,0.33934742
-0.744075061,1.24927076,0.3728795
-0.116443791,-1.432081871,0.21997875
0.910411264,-0.990626581,0.28049475
0.676240568,-0.726147005,0.28694755
-1.595762127,1.24996311,0.33205765
1.539534991,-0.157341096,0.36955798
0.749342558,0.954191908,0.4265811
-1.272890112,0.233902417,0.27653158
-0.487790948,-0.729401771,0.2519662
-1.405008223,0.719345121,0.29293552
1.525106382,1.111198167,0.44788963
0.838320009,1.563327654,0.46307728
0.515142122,-0.344128812,0.30834022
-0.225107006,1.428578318,0.40139988
0.723954771,-0.77275242,0.2911905
-0.891403742,-0.076620681,0.27100286
-1.373644844,-0.605633152,0.22821675
1.346918171,0.72961668,0.43483198
0.882833364,-0.173134559,0.33570004
1.13314655,0.591288231,0.41851905
0.53603976,1.327955374,0.43606582
-0.182606504,1.236820083,0.39890867
-0.560935096,-0.692717172,0.23930866
-1.526218568,-1.107684808,0.20212908
1.738740352,0.380583259,0.41526532
0.063023707,0.930996494,0.3950722
-1.403706028,0.07007081,0.26136494
-0.780604733,0.662353912,0.32100034
-0.459962976,-1.410101539,0.21952026
1.650694582,-0.526422533,0.34464183
1.707980538,0.93518844,0.45497346
0.371585871,-0.42607475,0.297436
0.857313657,0.491711617,0.3938821
0.620064462,1.414597843,0.45497936
-0.747321865,-0.074762689,0.27918482
-1.628182109,0.210381838,0.2651395
1.154640103,-0.378406249,0.32763833
-1.491689837,-0.305412064,0.24434094
1.64346764,-1.251355782,0.29394
1.460771636,0.8493487,0.44179735
1.267161846,1.189529385,0.45816702
-1.543228166,1.329609791,0.3453972
-0.779327143,-0.549471502,0.2516607
-1.193532918,-1.434142773,0.20017873
-0.361593465,1.476712274,0.40641436
-1.381566616,-1.459136228,0.19504227
-1.11672163,0.551958168,0.29859737
1.706630713,0.97615902,0.4609985
-0.680848631,-0.91719854,0.22419891
-0.23246546,0.94069682,0.37590295
0.410132985,0.272365301,0.35250473
-1.426769254,-1.566745789,0.18984206
1.395117095,0.995827126,0.44676432
1.337355759,-0.723983842,0.3174514
-0.815429763,-0.489889575,0.24012917
-0.302718746,0.126804057,0.3104905
-1.548572258,-0.673011781,0.21894954
0.103151362,-1.012530409,0.247053
-0.231289926,-1.632375904,0.22061454
0.036985528,-0.95234788,0.24807699
0.048732199,-0.388120594,0.27810594
1.652170326,0.919502276,0.45557573
0.726887153,0.479832913,0.38971183
0.399813408,0.548907099,0.3677437
-0.655953194,0.508313978,0.3237609
0.691814728,-0.695612393,0.28663602
0.001046781,-0.979770319,0.24403325
1.452279193,1.208704015,0.46991572
1.455685435,-1.055162771,0.28916603
0.796969568,-0.44246327,0.3128966
0.352198446,1.649979702,0.46188137
-1.710401512,1.629468414,0.35756788
-1.104375938,0.313345815,0.2868772
1.454655838,-1.631441269,0.25347817
-1.405456652,-1.040393645,0.20676365
-0.559096465,-0.191143341,0.2730465
-1.680533526,1.524003106,0.35269046
-1.21373256,0.679209376,0.30461207
0.750869909,0.448952081,0.38033256
-0.216736781,0.174989784,0.3128511
-0.873551128,0.376974192,0.296277
-1.609983382,-0.984706835,0.20730698
-0.218104023,-1.571949238,0.21209453
1.561283293,1.064790735,0.4725353
-0.378260133,0.465726812,0.32511142
0.109243201,1.601037092,0.44006345
-0.910025783,1.471542562,0.38593733
-0.215623594,-0.739752161,0.25270706
-0.009601681,-1.642798578,0.21291178
1.341059792,-0.126412721,0.36469808
1.17774245,-0.80569337,0.29671416
1.09298121,-1.464474448,0.25049806
0.922081379,0.046765798,0.34968117
0.49500401,0.674955246,0.37990886
0.496237369,0.508626931,0.36851686
1.019947281,-1.244896257,0.25745443
1.463881777,-0.851522034,0.30336413
1.071991741,1.481148808,0.4645692
-0.142426915,-1.537895179,0.21941571
-0.579264951,-1.425939669,0.2127849
-0.498203391,-0.016625593,0.2891918
0.397065621,0.89181865,0.39580372
-0.156560434,1.47431479,0.43195292
-1.424090026,-0.996272098,0.20804581
-1.695315481,-0.323925648,0.22790124
-0.338716634,-0.993022738,0.2436942
-0.961170858,-0.644580063,0.23258226
-0.970348445,0.74072715,0.32658353
0.160332402,-1.386695769,0.22472773
0.19697947,1.237199737,0.40883029
1.730504278,-1.47388921,0.27520502
-1.418735567,-0.80036647,0.21567002
1.325704766,-0.048548339,0.367076
0.19096382,1.228552405,0.4175469
-0.252694872,-0.045914249,0.2902035
1.719754389,-1.218085465,0.29201508
-1.10464711,1.5058078,0.37258464
1.257401836,0.413081421,0.4062497
0.556914777,0.313096248,0.35342598
-1.110161412,0.267244619,0.27789906
1.211312045,0.423578811,0.40333658
1.325788296,-0.640700948,0.3200422
0.438688238,-1.681202893,0.2255009
-0.732284212,-1.453310638,0.21105984
-1.526444279,-1.359678993,0.19551106
-0.25555093,-0.786727889,0.24699883
0.395780169,-1.320022942,0.24535169
-0.83634614,-0.627636606,0.2428609
-0.833485095,1.071060739,0.3463242
0.37535418,-0.332595096,0.3032162
-0.768234096,-0.750346304,0.2379715
-0.284401618,1.27044225,0.38920954
-0.848603615,0.86494204,0.3418825
0.16002531,1.602309155,0.44078732
-1.439358626,1.384251269,0.35487157
1.698898796,0.392352683,0.4130953
-1.716372742,1.057814393,0.31017154
0.490196077,-1.558167542,0.22545497
-0.692412265,0.014538243,0.2793185
0.318504107,0.629707081,0.3688279
-1.127960212,-1.317874812,0.19941832
-0.709507618,1.316005434,0.3835911
-0.577282057,1.312293202,0.39319706
-0.533766176,1.009266154,0.369835
-1.003248524,-1.218811377,0.21050605
0.116931912,-0.375050055,0.27856755
1.155387867,-0.505429168,0.32334277
-1.633176234,0.566688764,0.28704253
-0.956859556,-1.252430669,0.20809184
-1.251359006,-0.777014369,0.22351983
-1.191974851,1.56700371,0.3786911
0.694427971,0.597545585,0.39334774
1.190914065,1.503845657,0.47991577
1.688509499,-0.019888916,0.37804645
-1.447486504,0.906088494,0.31792957
-0.593321132,-1.654682615,0.19884299
-0.376345517,-0.282715003,0.27906853
1.21607339,1.045336293,0.45430732
0.873120937,-0.524341067,0.3133447
0.928627505,0.320749974,0.38371333
-1.165233695,-0.518553164,0.23929188
-1.045011775,0.016814524,0.26540783
-1.080273205,1.621909104,0.39065582
0.030693894,-0.425983065,0.27510792
-1.30583581,0.182323895,0.2711686
1.19233603,-0.945038145,0.2891126
-1.005805988,0.102722087,0.28526098
-1.547162409,-1.271723576,0.19395034
-0.417981587,-1.475885635,0.21657813
0.158777352,1.44785927,0.43045574
0.434631978,-1.101298855,0.2566603
-0.408020784,-1.421664399,0.21062018
-0.251068366,0.324918313,0.32547927
-0.299615186,-0.057422028,0.28539816
-1.018154002,-1.004510176,0.21276262
1.602882099,0.902936983,0.45356208
0.800251325,-1.618561602,0.24008037
0.203122577,-0.533470656,0.27884087
-0.963901592,-1.585028543,0.20251185
0.471674678,1.569206582,0.45799148
-0.508597756,1.419453863,0.40429154
-0.298914733,-1.364714923,0.2205868
-0.113788091,-1.32693041,0.22183502
-0.616481573,1.141582594,0.37687126
-0.352665856,-1.460824108,0.21068917
-0.65261711,0.109775809,0.28475744
0.107898718,-0.84359095,0.26107508
1.613748628,0.182938084,0.4012153
1.20401403,0.057231978,0.377506
-1.148280981,-0.062397195,0.2613695
-0.891725988,-0.928411467,0.22780985
0.14341156,-0.906628251,0.2502758
-0.156635194,0.444676331,0.33482292
-0.352814902,0.395102477,0.33168527
-1.508569741,-1.145282768,0.20450915
0.169455542,1.272982003,0.41026413
1.425507604,-0.315230792,0.34655148
-1.599364929,-0.828629601,0.21502754
-1.244093917,0.699792353,0.30931938
0.891941136,1.285014603,0.46001798
-0.859728241,1.663431321,0.41233584
-1.186249717,0.014947435,0.26574466
-1.567342843,0.747687069,0.29333025
-0.090446349,0.042565582,0.30798268
-1.537882307,0.63216038,0.2911411
1.482661267,-0.097387051,0.36374557
0.553997038,0.330027686,0.36413616
-1.29217487,0.60536746,0.30085763
-0.870508462,-1.550482234,0.2032611
0.602800336,1.089225464,0.41527906
0.019676948,-0.238152322,0.292249
0.936953577,-0.509370891,0.29918334
-0.152829313,-1.721449864,0.2107476
-0.821173783,0.647958658,0.3204734
-0.504100748,-0.088550583,0.28733736
0.910303114,-0.391536131,0.31849188
-0.550232133,-0.875645604,0.23577437
0.924246497,-0.993736627,0.2774493
-1.275734716,1.549097575,0.3661762
0.164709779,0.519553678,0.36521
-1.231018699,-1.250401063,0.20347169
1.704840812,1.389999182,0.48971707
-0.379995679,0.380953128,0.31498435
0.649755016,-0.490695477,0.30042043
1.111083932,0.728789945,0.41769972
0.100486901,1.548380657,0.43297067
-1.329165083,-0.671365563,0.22384606
-0.261838669,1.590781939,0.43608135
0.305387814,-0.292531301,0.30189016
0.863698648,-0.379288932,0.31279212
-1.470941416,1.117046464,0.3251278
-1.580754302,-0.508615338,0.22620837
0.976957455,1.577156902,0.47956112
-1.219055829,1.197917599,0.34595886
1.613680224,1.570715663,0.49166206
